Laureate 1 0 1 ﻿Nobel Derek O
place 0 0 0 take early O
early 0 0 0 place in O
in 0 0 1 early October O
October 1 0 0 in for O
for 0 1 0 October student O
student 0 0 0 for representation O
representation 0 0 0 student on O
on 0 0 0 representation the O
the 0 0 0 on Staff-Student O
Staff-Student 0 0 1 the Liaison O
Liaison 1 0 1 Staff-Student Committees O
Committees 1 1 1 Liaison ( O
( 1 1 0 Committees SSLC O
SSLC 0 1 1 ( ) O
) 1 0 1 SSLC - O
- 1 1 0 ) separate O
separate 0 1 0 - SSLCs O
SSLCs 0 0 0 separate for O
for 0 0 0 SSLCs undergraduates O
undergraduates 0 0 0 for and O
and 0 0 0 undergraduates postgraduates O
postgraduates 0 0 1 and . O
. 1 0 0 postgraduates SSLC O
SSLC 0 1 0 . representatives O
representatives 0 0 0 SSLC are O
are 0 0 0 representatives also O
also 0 0 0 are att O
att 0 0 1 also Department O
Department 1 0 1 att Meetings O
Meetings 1 1 1 Department , O
, 1 1 0 Meetings at O
at 0 1 0 , which O
which 0 0 0 at they O
they 0 0 0 which are O
are 0 0 0 they full O
full 0 0 0 are voting O
voting 0 0 0 full members O
members 0 0 1 voting . O
. 1 0 1 members Student O
Student 1 1 1 . Representatives O
Representatives 1 1 0 Student for O
for 0 1 1 Representatives 2010/11 O
2010/11 1 0 1 for . O
. 1 1 1 2010/11 Junchao O
Junchao 1 1 1 . Ai B-PER
Ai 1 1 1 Junchao ( I-PER
( 1 1 0 Ai first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Athanasios O
Athanasios 1 1 1 . Dimisioris B-PER
Dimisioris 1 1 1 Athanasios ( I-PER
( 1 1 0 Dimisioris first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Krystle O
Krystle 1 1 0 . Acquah-Arhin B-PER
Acquah-Arhin 0 1 1 Krystle ( I-PER
( 1 0 0 Acquah-Arhin second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Damilola O
Damilola 1 1 1 . Adefeyisan B-PER
Adefeyisan 1 1 1 Damilola ( I-PER
( 1 1 0 Adefeyisan final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Aigerim O
Aigerim 1 1 1 . Mombekkyzy B-PER
Mombekkyzy 1 1 1 Aigerim ( I-PER
( 1 1 0 Mombekkyzy final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) David O
David 1 1 1 . C. B-PER
C. 1 1 1 David Johnson I-PER
Johnson 1 1 1 C. (undergraduate I-PER
(undergraduate 1 1 0 Johnson taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Andreea O
Andreea 1 1 1 . Raducanu B-PER
Raducanu 1 1 1 Andreea Rodica I-PER
Rodica 1 1 1 Raducanu (undergraduate I-PER
(undergraduate 1 1 0 Rodica taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Zelda O
Zelda 1 1 1 . Brutti B-PER
Brutti 1 1 1 Zelda ( I-PER
( 1 1 0 Brutti MSc O
MSc 0 1 1 ( ) O
) 1 0 1 MSc . O
. 1 1 1 ) Matthias O
Matthias 1 1 1 . Huebener B-PER
Huebener 1 1 1 Matthias ( I-PER
( 1 1 1 Huebener Diploma O
Diploma 1 1 1 ( ) O
) 1 1 1 Diploma . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . James B-PER
James 1 1 1 Jonathan ( I-PER
( 1 1 0 James PhD O
PhD 0 1 1 ( ) O
) 1 0 1 PhD . O
. 1 1 1 ) Student O
Student 1 1 1 . Representatives O
Representatives 1 1 0 Student for O
for 0 1 1 Representatives 2009/10 O
2009/10 1 0 1 for : O
: 1 1 1 2009/10 . O
. 1 1 1 : Spyridon O
Spyridon 1 1 1 . Arsenis B-PER
Arsenis 1 1 1 Spyridon ( I-PER
( 1 1 0 Arsenis final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . G B-PER
G 1 1 1 Jonathan James I-PER
James 1 1 1 G ( I-PER
( 1 1 0 James research O
research 0 1 0 ( students O
students 0 0 1 research ) O
) 1 0 1 students . O
. 1 1 1 ) Yuxin O
Yuxin 1 1 1 . Ma B-PER
Ma 1 1 1 Yuxin ( I-PER
( 1 1 0 Ma second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Elvira O
Elvira 1 1 1 . Medikhanova B-PER
Medikhanova 1 1 1 Elvira ( I-PER
( 1 1 0 Medikhanova second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Maximilian O
Maximilian 1 1 0 . Newbiggin-Watts B-PER
Newbiggin-Watts 0 1 1 Maximilian ( I-PER
( 1 0 0 Newbiggin-Watts first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Ali O
Ali 1 1 1 . Raza B-PER
Raza 1 1 1 Ali ( I-PER
( 1 1 0 Raza final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Lyazzat O
Lyazzat 1 1 1 . Yunusova B-PER
Yunusova 1 1 1 Lyazzat ( I-PER
( 1 1 0 Yunusova MSc O
MSc 0 1 0 ( students O
students 0 0 1 MSc ) O
) 1 0 1 students . O
. 1 1 1 ) There O
There 1 1 0 . is O
is 0 1 0 There also O
also 0 0 0 is a O
a 0 0 0 also page O
page 0 0 0 a for O
for 0 0 0 page SSLC O
SSLC 0 0 0 for news O
news 0 0 0 SSLC and O
and 0 0 0 news information O
information 0 0 1 and . O
. 1 0 1 information Last O
Last 1 1 0 . updated O
updated 0 1 1 Last : O
: 1 0 1 updated 26 O
26 1 1 1 : October O
October 1 1 1 26 2010 O
2010 1 1 1 October . O
. 1 1 1 2010 Wivenhoe O
Wivenhoe 1 1 1 . Park O
Park 1 1 1 Wivenhoe , O
, 1 1 1 Park Colchester O
Colchester 1 1 0 , CO4 O
CO4 0 1 0 Colchester 3SQ O
3SQ 0 0 1 CO4 , O
, 1 0 1 3SQ United O
United 1 1 1 , Kingdom O
Kingdom 1 1 1 United . O
. 1 1 1 Kingdom Department O
Department 1 1 0 . of O
of 0 1 1 Department Economics O
Economics 1 0 0 of at O
at 0 1 0 Economics the O
the 0 0 1 at University O
University 1 0 0 the of O
of 0 1 1 University Essex O
Essex 1 0 1 of : O
: 1 1 1 Essex : O
: 1 1 1 : Student O
Student 1 1 1 : Representatives O
Representatives 1 1 1 Student . O
. 1 1 0 Representatives home O
home 0 1 1 . . O
. 1 0 0 home about O
about 0 1 0 . us O
us 0 0 1 about . O
. 1 0 0 us contact O
contact 0 1 0 . us O
us 0 0 1 contact . O
. 1 0 0 us search O
search 0 1 1 . . O
. 1 0 0 search a-z O
a-z 0 1 1 . . O
. 1 0 0 a-z news O
news 0 1 0 . and O
and 0 0 0 news events O
events 0 0 1 and . O
. 1 0 1 events Economics O
Economics 1 1 1 . . O
. 1 1 0 Economics prospective O
prospective 0 1 0 . students O
students 0 0 1 prospective . O
. 1 0 0 students undergraduate O
undergraduate 0 1 1 . . O
. 1 0 0 undergraduate postgraduate O
postgraduate 0 1 0 . taught O
taught 0 0 1 postgraduate . O
. 1 0 0 taught research O
research 0 1 1 . . O
. 1 0 0 research non O
non 0 1 0 . degree O
degree 0 0 1 non . O
. 1 0 0 degree current O
current 0 1 0 . students O
students 0 0 1 current . O
. 1 0 0 students undergraduate O
undergraduate 0 1 0 . resources O
resources 0 0 1 undergraduate . O
. 1 0 0 resources postgraduate O
postgraduate 0 1 0 . resources O
resources 0 0 1 postgraduate . O
. 1 0 0 resources modules O
modules 0 1 1 . . O
. 1 0 0 modules careers O
careers 0 1 0 . and O
and 0 0 0 careers skills O
skills 0 0 1 and . O
. 1 0 0 skills EESJ O
EESJ 0 1 1 . - O
- 1 0 0 EESJ student O
student 0 1 0 - journal O
journal 0 0 1 student . O
. 1 0 0 journal people O
people 0 1 1 . . O
. 1 0 0 people staff O
staff 0 1 1 . . O
. 1 0 0 staff administrative O
administrative 0 1 0 . staff O
staff 0 0 1 administrative . O
. 1 0 0 staff teaching O
teaching 0 1 0 . assistants O
assistants 0 0 1 teaching . O
. 1 0 0 assistants students O
students 0 1 1 . . O
. 1 0 0 students staff O
staff 0 1 0 . only O
only 0 0 1 staff . O
. 1 0 0 only research O
research 0 1 1 . . O
. 1 0 0 research economics O
economics 0 1 0 . research O
research 0 0 1 economics . O
. 1 0 0 research seminars O
seminars 0 1 1 . . O
. 1 0 0 seminars discussion O
discussion 0 1 0 . papers O
papers 0 0 1 discussion . O
. 1 0 0 papers conferences O
conferences 0 1 1 . . O
. 1 0 0 conferences lipsey O
lipsey 0 1 0 . lectures O
lectures 0 0 1 lipsey . O
. 1 0 0 lectures university O
university 0 1 0 . of O
of 0 0 0 university essex O
essex 0 0 1 of > O
> 1 0 0 essex economics O
economics 0 1 1 > > O
> 1 0 0 economics students O
students 0 1 1 > > O
> 1 0 0 students reps O
reps 0 1 1 > . O
. 1 0 1 reps Student O
Student 1 1 1 . Representatives O
Representatives 1 1 1 Student . O
. 1 1 1 Representatives More O
More 1 1 0 . people O
people 0 1 1 More : O
: 1 0 1 people . O
. 1 1 1 : Academic O
Academic 1 1 1 . Staff O
Staff 1 1 1 Academic . O
. 1 1 1 Staff Administrative O
Administrative 1 1 1 . Staff O
Staff 1 1 1 Administrative . O
. 1 1 1 Staff Research O
Research 1 1 1 . Students O
Students 1 1 1 Research . O
. 1 1 1 Students Graduate O
Graduate 1 1 1 . Teaching O
Teaching 1 1 1 Graduate Assistants O
Assistants 1 1 1 Teaching . O
. 1 1 1 Assistants Election O
Election 1 1 0 . of O
of 0 1 0 Election student O
student 0 0 0 of representatives O
representatives 0 0 1 student . O
. 1 0 1 representatives Elections O
Elections 1 1 0 . for O
for 0 1 0 Elections student O
student 0 0 0 for representatives O
representatives 0 0 0 student were O
were 0 0 0 representatives held O
held 0 0 0 were on O
on 0 0 1 held Tuesday O
Tuesday 1 0 1 on 19th O
19th 1 1 1 Tuesday October O
October 1 1 1 19th . O
. 1 1 1 October Elections O
Elections 1 1 0 . take O
take 0 1 0 Elections place O
place 0 0 0 take early O
early 0 0 0 place in O
in 0 0 1 early October O
October 1 0 0 in for O
for 0 1 0 October student O
student 0 0 0 for representation O
representation 0 0 0 student on O
on 0 0 0 representation the O
the 0 0 0 on Staff-Student O
Staff-Student 0 0 1 the Liaison O
Liaison 1 0 1 Staff-Student Committees O
Committees 1 1 1 Liaison ( O
( 1 1 0 Committees SSLC O
SSLC 0 1 1 ( ) O
) 1 0 1 SSLC - O
- 1 1 0 ) separate O
separate 0 1 0 - SSLCs O
SSLCs 0 0 0 separate for O
for 0 0 0 SSLCs undergraduates O
undergraduates 0 0 0 for and O
and 0 0 0 undergraduates postgraduates O
postgraduates 0 0 1 and . O
. 1 0 0 postgraduates SSLC O
SSLC 0 1 0 . representatives O
representatives 0 0 0 SSLC are O
are 0 0 0 representatives also O
also 0 0 0 are att O
att 0 0 1 also Department O
Department 1 0 1 att Meetings O
Meetings 1 1 1 Department , O
, 1 1 0 Meetings at O
at 0 1 0 , which O
which 0 0 0 at they O
they 0 0 0 which are O
are 0 0 0 they full O
full 0 0 0 are voting O
voting 0 0 0 full members O
members 0 0 1 voting . O
. 1 0 1 members Student O
Student 1 1 1 . Representatives O
Representatives 1 1 0 Student for O
for 0 1 1 Representatives 2010/11 O
2010/11 1 0 1 for . O
. 1 1 1 2010/11 Junchao O
Junchao 1 1 1 . Ai B-PER
Ai 1 1 1 Junchao ( I-PER
( 1 1 0 Ai first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Athanasios O
Athanasios 1 1 1 . Dimisioris B-PER
Dimisioris 1 1 1 Athanasios ( I-PER
( 1 1 0 Dimisioris first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Krystle O
Krystle 1 1 0 . Acquah-Arhin B-PER
Acquah-Arhin 0 1 1 Krystle ( I-PER
( 1 0 0 Acquah-Arhin second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Damilola O
Damilola 1 1 1 . Adefeyisan B-PER
Adefeyisan 1 1 1 Damilola ( I-PER
( 1 1 0 Adefeyisan final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Aigerim O
Aigerim 1 1 1 . Mombekkyzy B-PER
Mombekkyzy 1 1 1 Aigerim ( I-PER
( 1 1 0 Mombekkyzy final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) David O
David 1 1 1 . C. B-PER
C. 1 1 1 David Johnson I-PER
Johnson 1 1 1 C. (undergraduate I-PER
(undergraduate 1 1 0 Johnson taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Andreea O
Andreea 1 1 1 . Raducanu B-PER
Raducanu 1 1 1 Andreea Rodica I-PER
Rodica 1 1 1 Raducanu (undergraduate I-PER
(undergraduate 1 1 0 Rodica taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Zelda O
Zelda 1 1 1 . Brutti B-PER
Brutti 1 1 1 Zelda ( I-PER
( 1 1 0 Brutti MSc O
MSc 0 1 1 ( ) O
) 1 0 1 MSc . O
. 1 1 1 ) Matthias O
Matthias 1 1 1 . Huebener B-PER
Huebener 1 1 1 Matthias ( I-PER
( 1 1 1 Huebener Diploma O
Diploma 1 1 1 ( ) O
) 1 1 1 Diploma . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . James B-PER
James 1 1 1 Jonathan ( I-PER
( 1 1 0 James PhD O
PhD 0 1 1 ( ) O
) 1 0 1 PhD . O
. 1 1 1 ) Student O
Student 1 1 1 . Representatives O
Representatives 1 1 0 Student for O
for 0 1 1 Representatives 2009/10 O
2009/10 1 0 1 for : O
: 1 1 1 2009/10 . O
. 1 1 1 : Spyridon O
Spyridon 1 1 1 . Arsenis B-PER
Arsenis 1 1 1 Spyridon ( I-PER
( 1 1 0 Arsenis final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . G B-PER
G 1 1 1 Jonathan James I-PER
James 1 1 1 G ( I-PER
( 1 1 0 James research O
research 0 1 0 ( students O
students 0 0 1 research ) O
) 1 0 1 students . O
. 1 1 1 ) Yuxin O
Yuxin 1 1 1 . Ma B-PER
Ma 1 1 1 Yuxin ( I-PER
( 1 1 0 Ma second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Elvira O
Elvira 1 1 1 . Medikhanova B-PER
Medikhanova 1 1 1 Elvira ( I-PER
( 1 1 0 Medikhanova second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Maximilian O
Maximilian 1 1 0 . Newbiggin-Watts B-PER
Newbiggin-Watts 0 1 1 Maximilian ( I-PER
( 1 0 0 Newbiggin-Watts first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Ali O
Ali 1 1 1 . Raza B-PER
Raza 1 1 1 Ali ( I-PER
( 1 1 0 Raza final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Lyazzat O
Lyazzat 1 1 1 . Yunusova B-PER
Yunusova 1 1 1 Lyazzat ( I-PER
( 1 1 0 Yunusova MSc O
MSc 0 1 0 ( students O
students 0 0 1 MSc ) O
) 1 0 1 students . O
. 1 1 1 ) There O
There 1 1 0 . is O
is 0 1 0 There also O
also 0 0 0 is a O
a 0 0 0 also page O
page 0 0 0 a for O
for 0 0 0 page SSLC O
SSLC 0 0 0 for news O
news 0 0 0 SSLC and O
and 0 0 0 news information O
information 0 0 1 and . O
. 1 0 1 information Last O
Last 1 1 0 . updated O
updated 0 1 1 Last : O
: 1 0 1 updated 26 O
26 1 1 1 : October O
October 1 1 1 26 2010 O
2010 1 1 1 October . O
. 1 1 1 2010 Wivenhoe O
Wivenhoe 1 1 1 . Park O
Park 1 1 1 Wivenhoe , O
, 1 1 1 Park Colchester O
Colchester 1 1 0 , CO4 O
CO4 0 1 0 Colchester 3SQ O
3SQ 0 0 1 CO4 , O
, 1 0 1 3SQ United O
United 1 1 1 , Kingdom O
Kingdom 1 1 1 United . O
. 1 1 1 Kingdom Junchao O
Junchao 1 1 1 . Ai B-PER
Ai 1 1 1 Junchao ( I-PER
( 1 1 0 Ai first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Athanasios O
Athanasios 1 1 1 . Dimisioris B-PER
Dimisioris 1 1 1 Athanasios ( I-PER
( 1 1 0 Dimisioris first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Krystle O
Krystle 1 1 0 . Acquah-Arhin B-PER
Acquah-Arhin 0 1 1 Krystle ( I-PER
( 1 0 0 Acquah-Arhin second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Damilola O
Damilola 1 1 1 . Adefeyisan B-PER
Adefeyisan 1 1 1 Damilola ( I-PER
( 1 1 0 Adefeyisan final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Aigerim O
Aigerim 1 1 1 . Mombekkyzy B-PER
Mombekkyzy 1 1 1 Aigerim ( I-PER
( 1 1 0 Mombekkyzy final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) David O
David 1 1 1 . C. B-PER
C. 1 1 1 David Johnson I-PER
Johnson 1 1 1 C. (undergraduate I-PER
(undergraduate 1 1 0 Johnson taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Andreea O
Andreea 1 1 1 . Raducanu B-PER
Raducanu 1 1 1 Andreea Rodica I-PER
Rodica 1 1 1 Raducanu (undergraduate I-PER
(undergraduate 1 1 0 Rodica taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Zelda O
Zelda 1 1 1 . Brutti B-PER
Brutti 1 1 1 Zelda ( I-PER
( 1 1 0 Brutti MSc O
MSc 0 1 1 ( ) O
) 1 0 1 MSc . O
. 1 1 1 ) Matthias O
Matthias 1 1 1 . Huebener B-PER
Huebener 1 1 1 Matthias ( I-PER
( 1 1 1 Huebener Diploma O
Diploma 1 1 1 ( ) O
) 1 1 1 Diploma . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . James B-PER
James 1 1 1 Jonathan ( I-PER
( 1 1 0 James PhD O
PhD 0 1 1 ( ) O
) 1 0 1 PhD . O
. 1 1 1 ) Student O
Student 1 1 1 . Representatives O
Representatives 1 1 0 Student for O
for 0 1 1 Representatives 2009/10 O
2009/10 1 0 1 for : O
: 1 1 1 2009/10 . O
. 1 1 1 : Spyridon O
Spyridon 1 1 1 . Arsenis B-PER
Arsenis 1 1 1 Spyridon ( I-PER
( 1 1 0 Arsenis final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Jonathan O
Jonathan 1 1 1 . G B-PER
G 1 1 1 Jonathan James I-PER
James 1 1 1 G ( I-PER
( 1 1 0 James research O
research 0 1 0 ( students O
students 0 0 1 research ) O
) 1 0 1 students . O
. 1 1 1 ) Yuxin O
Yuxin 1 1 1 . Ma B-PER
Ma 1 1 1 Yuxin ( I-PER
( 1 1 0 Ma second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Elvira O
Elvira 1 1 1 . Medikhanova B-PER
Medikhanova 1 1 1 Elvira ( I-PER
( 1 1 0 Medikhanova second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Maximilian O
Maximilian 1 1 0 . Newbiggin-Watts B-PER
Newbiggin-Watts 0 1 1 Maximilian ( I-PER
( 1 0 0 Newbiggin-Watts first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Ali O
Ali 1 1 1 . Raza B-PER
Raza 1 1 1 Ali ( I-PER
( 1 1 0 Raza final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Lyazzat O
Lyazzat 1 1 1 . Yunusova B-PER
Yunusova 1 1 1 Lyazzat ( I-PER
( 1 1 0 Yunusova MSc O
MSc 0 1 0 ( students O
students 0 0 1 MSc ) O
) 1 0 1 students . O
. 1 1 1 ) Junchao O
Junchao 1 1 1 . Ai B-PER
Ai 1 1 1 Junchao ( I-PER
( 1 1 0 Ai first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Athanasios O
Athanasios 1 1 1 . Dimisioris B-PER
Dimisioris 1 1 1 Athanasios ( I-PER
( 1 1 0 Dimisioris first O
first 0 1 0 ( year O
year 0 0 0 first undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Dominic O
Dominic 1 1 1 . Hall B-PER
Hall 1 1 1 Dominic ( I-PER
( 1 1 0 Hall second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Krystle O
Krystle 1 1 0 . Acquah-Arhin B-PER
Acquah-Arhin 0 1 1 Krystle ( I-PER
( 1 0 0 Acquah-Arhin second O
second 0 1 0 ( year O
year 0 0 0 second undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Damilola O
Damilola 1 1 1 . Adefeyisan B-PER
Adefeyisan 1 1 1 Damilola ( I-PER
( 1 1 0 Adefeyisan final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) Aigerim O
Aigerim 1 1 1 . Mombekkyzy B-PER
Mombekkyzy 1 1 1 Aigerim ( I-PER
( 1 1 0 Mombekkyzy final O
final 0 1 0 ( year O
year 0 0 0 final undergraduate O
undergraduate 0 0 1 year ) O
) 1 0 1 undergraduate . O
. 1 1 1 ) David O
David 1 1 1 . C. B-PER
C. 1 1 1 David Johnson I-PER
Johnson 1 1 1 C. (undergraduate I-PER
(undergraduate 1 1 0 Johnson taking O
taking 0 1 0 (undergraduate at O
at 0 0 0 taking least O
least 0 0 0 at one O
one 0 0 0 least economics O
economics 0 0 0 one module O
module 0 0 0 economics but O
but 0 0 0 module otherwise O
otherwise 0 0 0 but unrepresented O
unrepresented 0 0 1 otherwise ) O
) 1 0 1 unrepresented . O
. 1 1 1 ) Andreea O
Andreea 1 1 1 . Raducanu B-PER
Raducanu 1 1 1 Andreea Rodica I-PER
Rodica 1 1 1 Raducanu (undergraduate I-PER
